instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,dz_jump,bar_range_ratio,is_max50,oneway_run,counter_share10,accel,flat_bars20,zero_bars20,recross_n,bars_stretch,sig_hour,gap_capture,er40_sig,z_sig_check,cost_ret
USDJPY,2025-07-30 20:00:00+00:00,2025-08-01 12:00:00+00:00,-1,149.2215,0.007787081620276055,10,2.1136778253895927,0.0018828766897962415,0.3312300431804358,1.6592592592593058,0.0,4.0,0.4,1.2630046590684239,1.0,0.0,0.0,4.0,16.0,0.5565476190476332,0.17879962291819199,2.1136778253895927,4.691013024262589e-05
EURCHF,2025-07-31 20:00:00+00:00,2025-08-01 08:00:00+00:00,1,0.9298421148999999,0.0008086739543743446,3,2.4952946242668332,0.0006859924490789955,0.5709189767297753,3.0207245771880844,0.0,3.0,0.3,0.8826452218003852,0.0,0.0,0.0,20.0,16.0,1.8635360490470287,0.09961237019777515,2.4952946242668332,0.0003226354186293913
NZDUSD,2025-08-01 08:00:00+00:00,2025-08-06 00:00:00+00:00,1,0.5864099999999999,0.009686055831244406,17,2.033996034794107,0.002014585034774501,0.14125937475344985,1.4636752136752993,0.0,6.0,0.3,0.5229317430611728,0.0,0.0,1.0,20.0,4.0,-0.306569343065655,0.5122093023255823,2.033996034794107,0.00023874081274193827
NZDCAD,2025-08-01 12:00:00+00:00,2025-08-06 08:00:00+00:00,1,0.8144475918,0.00179240888511145,18,2.058188655973065,0.0014679955996365745,0.19272582445737974,0.5987651539940896,0.0,4.0,0.4,1.2095548637774152,0.0,0.0,0.0,7.0,8.0,1.6646404930668424,0.2590851425697754,2.058188655973065,0.000368347826208159
EURAUD,2025-08-19 08:00:00+00:00,2025-08-25 04:00:00+00:00,-1,1.799640533984321,-0.0022123897242562023,24,2.3222766499957452,0.001080838923195586,0.844065661256514,3.6612473241549393,0.0,3.0,0.5,1.4807780312084444,2.0,0.0,2.0,19.0,4.0,0.3600739865881577,0.27703367548840746,2.3222766499957452,0.00016669995720523914
USDCAD,2025-08-19 16:00:00+00:00,2025-08-22 12:00:00+00:00,-1,1.38647,0.0013415364198289292,17,2.7990176873049797,0.001104616401679714,1.6689619455395186,5.94847775175683,1.0,1.0,0.6,1.0949274739777894,0.0,0.0,2.0,22.0,12.0,-0.11811023622045488,0.2710369487485144,2.7990176873049797,8.65507367631467e-05
AUDUSD,2025-08-21 04:00:00+00:00,2025-08-22 12:00:00+00:00,1,0.6422899999999998,0.009279297513584675,8,2.186189018260399,0.001716297090159686,0.2286584794553832,1.7077798861480413,0.0,1.0,0.4,0.07640694879411576,1.0,0.0,1.0,17.0,0.0,0.08888888888889071,0.3466413181242009,2.186189018260399,0.00012455432904139878
EURCAD,2025-08-22 16:00:00+00:00,2025-08-25 12:00:00+00:00,-1,1.6205480914000001,0.004026040963933139,6,2.7139333571658066,0.001295972062640092,2.1837255304024237,6.039480686728956,1.0,3.0,0.3,1.7608752626306599,1.0,0.0,0.0,2.0,12.0,0.12442848429054928,0.1827348603843202,2.7139333571658066,0.0001851225530374902
NZDCAD,2025-09-02 08:00:00+00:00,2025-09-03 08:00:00+00:00,1,0.8073312543999999,0.002121133661885631,6,2.36361550767962,0.001320797731394384,2.380845509278218,7.226805151794419,1.0,3.0,0.6,1.406715275201197,0.0,0.0,0.0,1.0,4.0,0.29220717994611,0.17118008821472905,2.36361550767962,0.00037159468107419785
AUDNZD,2025-09-03 08:00:00+00:00,2025-09-05 12:00:00+00:00,-1,1.1141951497945335,0.00206950762992502,13,2.121194033286096,0.0005038873423347515,0.377960203889971,1.899087571282159,0.0,4.0,0.2,0.5687070643718556,0.0,0.0,0.0,13.0,4.0,-0.9511612560573753,0.23737031752271828,2.121194033286096,0.00026925265296238494
AUDUSD,2025-09-08 08:00:00+00:00,2025-09-17 20:00:00+00:00,-1,0.65899,-0.009438686474756952,46,2.5637588174412005,0.001757622455305456,1.1596884177166762,3.189655172413785,0.0,4.0,0.2,0.4848335308950979,1.0,0.0,0.0,8.0,4.0,-0.20463320463321788,0.16763358778626022,2.5637588174412005,0.00012139789678143828
GBPAUD,2025-09-11 16:00:00+00:00,2025-09-16 04:00:00+00:00,1,2.0381404536039147,0.003541793316480649,16,2.572888130402294,0.001144888544748861,0.9975920844203836,5.04293435313654,1.0,1.0,0.4,0.508834062521561,0.0,0.0,1.0,23.0,12.0,-0.0024519150068957334,0.17239042173801664,2.572888130402294,0.00014719299617920297
AUDCHF,2025-09-11 16:00:00+00:00,2025-09-16 04:00:00+00:00,-1,0.5300345382,0.004092486137538357,16,2.6194517615371065,0.0015030794427311003,0.8598135396722537,3.8301521671548073,0.0,1.0,0.4,0.3198066926680869,1.0,0.0,2.0,12.0,12.0,-0.16485617239354697,0.22956489114325024,2.6194517615371065,0.0005660008516026174
AUDNZD,2025-09-12 12:00:00+00:00,2025-10-02 00:00:00+00:00,-1,1.115625311133535,-0.0177424008339991,84,2.1844294772878334,0.00043169214421616046,0.25124672113312485,1.476132607023585,0.0,6.0,0.2,0.4261712532237925,1.0,0.0,0.0,12.0,8.0,1.1906099016736904,0.1470762969815258,2.1844294772878334,0.0002689074880303531
GBPJPY,2025-09-15 12:00:00+00:00,2025-09-16 16:00:00+00:00,-1,200.37506495999997,0.0019019610053577975,7,2.5714813169617474,0.000860580410094509,0.8055632785534137,3.4692867744871236,0.0,2.0,0.4,0.660738325769303,0.0,0.0,1.0,15.0,8.0,0.7547737218245791,0.1652799547753012,2.5714813169617474,0.00014971922781903413
GBPUSD,2025-09-16 12:00:00+00:00,2025-09-18 12:00:00+00:00,-1,1.365235,0.007617736140664411,12,2.144371871922328,0.0013219645782061142,0.21938182803209627,1.0722100656455569,0.0,3.0,0.3,0.4856295474411178,0.0,0.0,0.0,19.0,8.0,-0.6870748299319039,0.32853088845230066,2.144371871922328,6.592271660190371e-05
USDCHF,2025-09-16 16:00:00+00:00,2025-09-18 12:00:00+00:00,1,0.7863699999999999,0.008036929180920126,11,2.5868098339852823,0.0015140408215172211,0.618929218132785,2.920707358813518,0.0,4.0,0.3,0.6599876671667219,1.0,0.0,0.0,13.0,12.0,-0.5351562499999917,0.31087928464977926,2.5868098339852823,0.00012716660096392287
EURCAD,2025-09-16 20:00:00+00:00,2025-09-18 12:00:00+00:00,-1,1.6307692092,0.003371321318175251,10,2.332611688884094,0.0010996546446330048,0.5499403629287658,1.7548156152318566,0.0,6.0,0.2,0.892792933917309,0.0,0.0,0.0,4.0,16.0,-0.08647699883359297,0.20790213395617196,2.332611688884094,0.00018396226658410472
EURJPY,2025-09-18 08:00:00+00:00,2025-09-29 04:00:00+00:00,-1,174.27100152,0.0001505884500066386,43,2.1450761751913374,0.0010857347518421407,0.7564201900692455,2.9630743594528646,0.0,5.0,0.3,1.1637330065576756,0.0,0.0,0.0,5.0,4.0,-0.6178961459444912,0.3058918620124023,2.1450761751913374,0.0001721456796503065
USDCAD,2025-09-25 08:00:00+00:00,2025-10-06 20:00:00+00:00,-1,1.3892999999999998,-0.0037572878427988487,47,2.1525970336558076,0.0006998799410070076,0.20463058592586103,1.560044893378273,0.0,1.0,0.3,-0.0465030966098976,0.0,0.0,1.0,16.0,4.0,0.410071942446173,0.3985122210414567,2.1525970336558076,8.637443316778235e-05
USDJPY,2025-09-25 16:00:00+00:00,2025-09-29 04:00:00+00:00,-1,149.76749999999998,0.007945649089421762,10,2.7724704979217583,0.0017742065585697466,1.0423808154663567,7.232584697373534,1.0,3.0,0.2,0.506624845712608,2.0,0.0,1.0,10.0,12.0,0.016842105263178177,0.4275581242611349,2.7724704979217583,4.673911229071728e-05
AUDCAD,2025-10-01 20:00:00+00:00,2025-10-07 04:00:00+00:00,-1,0.9220081702000001,0.0024395182957133664,21,2.0159536546312773,0.0009925461841373663,0.05422899211110033,0.6925391943742374,0.0,1.0,0.4,0.33195518213399877,1.0,0.0,2.0,16.0,16.0,-0.3391923910720822,0.2899820347861298,2.0159536546312773,0.00032537672625495786
EURCAD,2025-10-02 12:00:00+00:00,2025-10-06 04:00:00+00:00,-1,1.6345177505,0.004386064634542547,11,2.090522745514351,0.0007596547063883242,0.24374001742131712,0.8049739495214808,0.0,4.0,0.2,0.5942659658129984,0.0,0.0,0.0,25.0,8.0,4.807872087837599,0.08074950994490972,2.090522745514351,0.00018354037446716615
EURCHF,2025-10-07 16:00:00+00:00,2025-10-09 04:00:00+00:00,1,0.9307287000000001,0.001990455543059676,9,2.2210496489072318,0.00047780330594311183,0.5335511791264853,2.778582995254714,0.0,1.0,0.3,0.18166520572801587,0.0,0.0,1.0,14.0,12.0,0.24547168186472573,0.1277363487034703,2.2210496489072318,0.0003223280855097732
GBPJPY,2025-10-23 08:00:00+00:00,2025-10-28 04:00:00+00:00,-1,203.5826586,0.0032907598545329608,18,2.00448408498305,0.0017296504204814072,0.4641599240232488,1.27334447636973,0.0,2.0,0.4,1.331895291049243,1.0,0.0,0.0,5.0,4.0,-0.007005279346179636,0.13413797665762142,2.00448408498305,0.0001473602919143723
EURGBP,2025-10-28 12:00:00+00:00,2025-11-03 08:00:00+00:00,-1,0.8779691392569049,0.0007186675736923512,24,2.480570780818682,0.0010765568475976364,0.8077125649150749,3.6886096079553483,0.0,2.0,0.6,1.2386129072482,1.0,0.0,1.0,19.0,8.0,-0.9144671881498696,0.3158574744667085,2.480570780818682,0.0003416976595030594
GBPAUD,2025-10-28 16:00:00+00:00,2025-11-04 04:00:00+00:00,1,2.0158226957947973,-0.0009639248749421127,28,2.650532669334519,0.0018442793089311943,0.7891314140366861,6.8383227043829935,1.0,2.0,0.4,0.8666023376702995,1.0,0.0,1.0,22.0,12.0,-0.07500452320646486,0.48356695851886816,2.650532669334519,0.00014882261253721833
EURAUD,2025-10-29 04:00:00+00:00,2025-11-04 04:00:00+00:00,1,1.7595008477396132,0.00552453838201932,25,2.57783850255436,0.001585297733234971,0.7426106782901201,4.441092178797304,0.0,1.0,0.4,0.5948188052275862,0.0,0.0,0.0,25.0,0.0,-0.5356987075995909,0.3739559869500118,2.57783850255436,0.00017050290165270595
GBPUSD,2025-10-29 20:00:00+00:00,2025-11-06 16:00:00+00:00,1,1.319495,-0.004812447186233995,36,2.5719194021840646,0.0015628931899800962,0.6878768806547508,3.0649350649351303,0.0,1.0,0.2,0.2116729831495053,1.0,0.0,1.0,10.0,16.0,0.010593220339005277,0.32483660130719194,2.5719194021840646,6.820791287575928e-05
EURJPY,2025-10-30 12:00:00+00:00,2025-10-31 16:00:00+00:00,-1,178.26179219999997,0.00354062344045013,7,2.1136941760201617,0.0015306309888031213,0.5135762364386769,2.7531790173544244,0.0,3.0,0.4,0.9845660805426912,0.0,0.0,0.0,3.0,8.0,0.9048198037656109,0.352526126038006,2.1136941760201617,0.00016829181188945773
USDCHF,2025-11-04 12:00:00+00:00,2025-11-06 20:00:00+00:00,-1,0.80908,0.00359667770801417,14,2.015508566894228,0.0012078010965879192,0.2952412559762152,2.646310432569907,0.0,1.0,0.2,0.26090333369574314,0.0,0.0,2.0,26.0,8.0,0.17788461538460898,0.33650475713570394,2.015508566894228,0.00012359717209670242
EURUSD,2025-11-04 12:00:00+00:00,2025-11-06 12:00:00+00:00,1,1.14919,0.004115942533436706,12,2.0947894926237303,0.0013199571586778155,0.6315295757462598,3.5591603053434313,0.0,1.0,0.4,0.6069106673243269,1.0,0.0,3.0,20.0,8.0,0.04825737265417385,0.2961409395973144,2.0947894926237303,5.2210687527736935e-05
EURJPY,2025-11-12 08:00:00+00:00,2025-11-21 12:00:00+00:00,-1,179.21552316000006,-0.004786535200045663,44,2.2506246295504613,0.0010556891238615988,0.4928376871320146,2.5732169239839164,0.0,2.0,0.2,0.4454526799120631,1.0,0.0,0.0,14.0,4.0,-0.29973831662857353,0.21148863175861413,2.2506246295504613,0.0001673962136260741
USDJPY,2025-11-19 12:00:00+00:00,2025-11-25 08:00:00+00:00,-1,156.5025,0.0003578217600358281,24,2.579870711080411,0.0014311322173036136,0.8833465258804285,3.9878747052881853,1.0,2.0,0.4,0.6654321940179521,1.0,0.0,1.0,36.0,8.0,-0.672297297297276,0.31378205128205483,2.579870711080411,4.472772000447277e-05
GBPJPY,2025-11-26 16:00:00+00:00,2025-12-01 00:00:00+00:00,-1,207.04224065000005,0.006487765712846991,15,2.231946531938315,0.0013979446816766977,0.799185239243625,3.675154269799649,0.0,4.0,0.3,0.9471705601426469,2.0,0.0,2.0,79.0,12.0,-0.2511874712744351,0.25779931868800465,2.231946531938315,0.00014489796819149711
AUDCAD,2025-12-04 00:00:00+00:00,2025-12-05 16:00:00+00:00,-1,0.9225831287999999,0.004216290411748071,10,2.1243956510934,0.0006805518470413235,0.1671003747734081,1.5085736863761523,0.0,4.0,0.2,0.6571456861886901,1.0,0.0,1.0,37.0,20.0,-1.6532540325552112,0.4308319144616522,2.1243956510934,0.00032517394978836086
EURCHF,2025-12-04 20:00:00+00:00,2025-12-10 12:00:00+00:00,-1,0.9356408763,0.0011970493469986327,23,2.885589096711207,0.0004739683517585445,0.8953313111303984,3.0637613562809207,0.0,2.0,0.4,0.7307203959985367,1.0,0.0,0.0,5.0,16.0,0.06753605566792356,0.18094416850853956,2.885589096711207,0.0003206358418054079
AUDCHF,2025-12-04 20:00:00+00:00,2025-12-11 00:00:00+00:00,-1,0.530794038,0.0007954565608742042,26,2.3056780319471835,0.0014596111994294309,0.3302863435421737,1.7136980014134897,0.0,2.0,0.3,0.4181221036197922,1.0,0.0,0.0,44.0,16.0,0.19457524266076226,0.3754907689962179,2.3056780319471835,0.000565190975261105
EURAUD,2025-12-05 12:00:00+00:00,2025-12-11 00:00:00+00:00,1,1.7538801073488006,0.004309017679526167,22,2.084707738895644,0.0013795167783976826,0.3750658889798901,1.9677295981487781,0.0,3.0,0.2,0.48948406420894236,1.0,0.0,2.0,43.0,8.0,-0.8431865610967295,0.34979484320348525,2.084707738895644,0.00017104932015762802
GBPCHF,2025-12-08 16:00:00+00:00,2025-12-10 12:00:00+00:00,-1,1.0748773616,0.005232254209567202,11,2.252781030680095,0.0011801642898931035,0.4572315685870787,2.6431825064090333,0.0,2.0,0.5,0.7890882541301232,1.0,0.0,1.0,21.0,12.0,0.1379068617144614,0.32216493303671406,2.252781030680095,0.000279101607976409
GBPJPY,2025-12-08 20:00:00+00:00,2025-12-15 00:00:00+00:00,-1,207.67495614999999,0.0003526335161331939,26,2.025338492665448,0.0011799170376324418,0.4102217302950364,1.509860122906028,0.0,4.0,0.3,0.5932530579420298,1.0,0.0,0.0,10.0,16.0,0.2713569495202997,0.19202823242262196,2.025338492665448,0.00014445651298624338
EURJPY,2025-12-10 08:00:00+00:00,2025-12-15 04:00:00+00:00,-1,182.31592149999997,0.0011457490836859735,18,2.517757491348274,0.0013244084308835552,0.5479145363909035,2.3458041846096345,0.0,1.0,0.4,0.06928698793767028,0.0,0.0,1.0,13.0,4.0,0.3314160219310066,0.2981915136258418,2.517757491348274,0.00016454953441902222
EURUSD,2025-12-11 00:00:00+00:00,2025-12-17 04:00:00+00:00,-1,1.16903,-0.0019503348930309744,26,2.708366068334135,0.001205286591019975,0.85361235835356,2.482536270821964,0.0,3.0,0.4,1.0784935277285885,1.0,1.0,0.0,2.0,20.0,0.46320346320345945,0.21915465428780823,2.708366068334135,5.1324602448183535e-05
NZDUSD,2025-12-11 00:00:00+00:00,2025-12-15 00:00:00+00:00,-1,0.57958,0.004382483867628415,13,2.3415420189003684,0.0017141045507389117,0.3503831001237414,1.5078821110349885,0.0,2.0,0.5,0.8711167136723323,1.0,0.0,0.0,5.0,20.0,1.7272727272727548,0.32960158050708166,2.3415420189003684,0.00024155422892439352
GBPUSD,2025-12-11 16:00:00+00:00,2025-12-15 00:00:00+00:00,-1,1.338995,0.0024645349683904,9,2.2192340003629276,0.001449528377592486,0.7538355922734219,4.172723386062373,0.0,3.0,0.3,0.510066827933857,4.0,1.0,0.0,7.0,12.0,0.8995901639344054,0.3446308724832184,2.2192340003629276,6.721459004701287e-05
GBPUSD,2025-12-16 20:00:00+00:00,2025-12-17 04:00:00+00:00,-1,1.3424749999999999,0.007575560066295194,2,2.01832169697956,0.001480154932589101,0.1587225518269879,0.6368221941992069,0.0,1.0,0.3,0.734160537861828,0.0,0.0,1.0,10.0,16.0,0.03960396039608096,0.1836883306025819,2.01832169697956,6.70403545689864e-05
EURUSD,2025-12-23 04:00:00+00:00,2025-12-29 08:00:00+00:00,-1,1.17783,0.001052783508655721,23,2.12150633853275,0.0009184814498626535,0.6097317216970457,1.6851730894840466,0.0,2.0,0.2,0.18747144584900283,2.0,1.0,0.0,4.0,0.0,-0.17829457364337215,0.09865347622973436,2.12150633853275,5.0941137515600726e-05
USDCAD,2025-12-23 04:00:00+00:00,2025-12-30 08:00:00+00:00,1,1.3735199999999999,-0.00275205311899372,29,2.3743295044366435,0.0008650500019122762,0.8281890233976739,1.6182572614107975,0.0,1.0,0.5,0.16057414363493744,0.0,0.0,1.0,5.0,0.0,0.07051282051271285,0.09654350417162882,2.3743295044366435,8.736676568233445e-05
AUDUSD,2025-12-23 12:00:00+00:00,2025-12-30 20:00:00+00:00,-1,0.6690600000000001,-0.0007622634741277238,30,2.351451035003152,0.001175583007972645,0.583402447185134,2.4558823529410914,0.0,4.0,0.1,0.4049420244259855,1.0,0.0,0.0,6.0,8.0,0.03592814371254539,0.19408181026980162,2.351451035003152,0.00011957074103966759
NZDUSD,2025-12-23 12:00:00+00:00,2025-12-29 08:00:00+00:00,-1,0.58287,0.004889598023573046,21,2.4971053319687218,0.0016153216493125548,0.6963363281075927,2.176165803108698,0.0,4.0,0.0,0.4946057731473776,1.0,1.0,0.0,5.0,8.0,0.4285714285714191,0.10385064177363024,2.4971053319687218,0.0002401907801053408
EURGBP,2025-12-24 04:00:00+00:00,2025-12-29 04:00:00+00:00,1,0.8727296423495973,0.0005272736723487653,16,2.0037346778327447,0.0007366261386583603,0.24299444332257347,1.4534717491781017,0.0,2.0,0.3,1.1124493526207502,1.0,0.0,2.0,16.0,0.0,0.6298782338123243,0.2036393605772676,2.0037346778327447,0.0003437490666551994
EURCAD,2025-12-26 16:00:00+00:00,2025-12-30 08:00:00+00:00,1,1.6100997493,0.0009474075756256788,11,2.1550091582785065,0.000927324231571707,0.7841635913393614,2.3857445872883396,0.0,1.0,0.5,1.0119070122491167,0.0,0.0,2.0,16.0,12.0,0.5833688572342034,0.2562126332010983,2.1550091582785065,0.00018632385982944642
GBPAUD,2026-01-07 20:00:00+00:00,2026-01-09 04:00:00+00:00,1,2.002366734110926,0.003661344232488992,8,2.2490119675377227,0.0013713163028844849,0.41201800683397116,1.0127083648399122,0.0,1.0,0.3,0.035083526610850416,0.0,0.0,1.0,8.0,16.0,0.33019817042523897,0.1574123605097759,2.2490119675377227,0.000149822704747042
USDJPY,2026-01-12 16:00:00+00:00,2026-01-16 00:00:00+00:00,-1,158.1345,0.00013912207646017233,20,2.007433990268831,0.0010931809550062685,0.018433466980467328,0.5447470817120552,0.0,2.0,0.3,-0.19996272734122056,0.0,0.0,1.0,15.0,12.0,-2.181818181818316,0.1807660961695217,2.007433990268831,4.426611523734542e-05
AUDCHF,2026-01-15 16:00:00+00:00,2026-01-16 20:00:00+00:00,-1,0.5380514526,0.0037168831908847223,7,2.452559058288274,0.001536806331245187,1.1925440125824758,2.7513126307906934,0.0,3.0,0.5,1.4445108643777522,0.0,0.0,0.0,3.0,12.0,0.03662943887120447,0.049969624858760935,2.452559058288274,0.0005575674938713102
GBPAUD,2026-01-21 08:00:00+00:00,2026-02-01 20:00:00+00:00,1,1.9869043781669484,-0.00878620580127459,47,2.326748876037699,0.000986496859044299,0.8792184830872258,4.476165265623193,0.0,2.0,0.4,0.40359269288708977,0.0,0.0,0.0,14.0,4.0,-0.7496319444216056,0.2247198052297867,2.326748876037699,0.0001509886450986484
EURJPY,2026-01-23 00:00:00+00:00,2026-01-23 16:00:00+00:00,-1,186.26979179999998,0.011388841204470469,4,2.0182396130428835,0.0014095787109883306,0.19491626468954126,1.365493905478528,0.0,3.0,0.3,0.5566331014211575,1.0,0.0,0.0,17.0,20.0,-0.009248501128175945,0.19572189405452955,2.0182396130428835,0.0001610567108606174
EURGBP,2026-02-02 20:00:00+00:00,2026-02-05 00:00:00+00:00,1,0.8631011793746572,0.0023669992680236227,13,2.6984843138845815,0.0007937849371575082,1.1179647754585584,4.178513145905541,0.0,4.0,0.3,0.8792268914602839,1.0,0.0,0.0,21.0,16.0,-0.0532979184039874,0.24262796164504263,2.6984843138845815,0.00034758381423758344
GBPJPY,2026-02-04 04:00:00+00:00,2026-02-05 12:00:00+00:00,-1,214.52990143999997,0.010980793186346753,8,2.261238546271859,0.0013492954772394267,0.7547639216791868,3.9291764676483885,0.0,2.0,0.2,0.3808316640891551,1.0,0.0,0.0,9.0,0.0,-0.4004389593666678,0.26255277517046727,2.261238546271859,0.00013984064598281858
GBPCHF,2026-02-06 00:00:00+00:00,2026-02-16 08:00:00+00:00,1,1.053096126,-0.002690870026047555,40,2.24026961553102,0.0017050254097984762,0.3200737080428271,1.3769746262351765,0.0,1.0,0.2,0.531783517445151,2.0,0.0,1.0,4.0,20.0,0.8416906810825893,0.1220109017212812,2.24026961553102,0.0002848742793684914
GBPAUD,2026-02-09 00:00:00+00:00,2026-02-13 08:00:00+00:00,1,1.9369289899450253,-0.003918898652137808,26,2.317980602868166,0.00180737684333053,0.5207051384913459,2.45151355378377,0.0,1.0,0.3,0.5777175177754635,1.0,0.0,1.0,28.0,20.0,0.3681298758313402,0.2625748786879643,2.317980602868166,0.00015488435639992912
AUDNZD,2026-02-09 16:00:00+00:00,2026-02-13 08:00:00+00:00,-1,1.1712710248283151,0.00010168273910754874,22,2.316782312132902,0.0010949604108800943,0.6341345833898782,3.4284697839838287,0.0,5.0,0.2,0.5079097733247537,0.0,0.0,2.0,24.0,12.0,0.11515216868268144,0.27740026459502415,2.316782312132902,0.00025613200842561096
EURCHF,2026-02-09 16:00:00+00:00,2026-02-11 12:00:00+00:00,1,0.9131777190000002,0.002987874586983553,11,2.918574079300082,0.0009513519938944223,1.7137671869829214,4.3366749265450615,0.0,4.0,0.4,1.259082683277908,0.0,0.0,0.0,3.0,12.0,0.021761970127218828,0.10372646836261752,2.918574079300082,0.000328523127270914
AUDUSD,2026-02-09 16:00:00+00:00,2026-02-13 04:00:00+00:00,-1,0.7095599999999999,0.0049890072721122305,21,2.281378865357966,0.0032960583329434915,1.2295316385381558,3.213957759412339,0.0,3.0,0.2,0.4460729913148191,1.0,0.0,0.0,5.0,12.0,-0.15047619047617986,0.12675660483417592,2.281378865357966,0.00011274592705338522
USDJPY,2026-02-11 04:00:00+00:00,2026-02-17 12:00:00+00:00,1,153.1105,0.004454299345897207,27,2.201076212282607,0.0026738789739707827,0.872377243813256,3.292469352013965,0.0,1.0,0.4,0.22694738849022597,0.0,0.0,0.0,4.0,0.0,-0.4819148936170256,0.20909000694651123,2.201076212282607,4.571861498721511e-05
AUDCHF,2026-02-11 16:00:00+00:00,2026-02-12 20:00:00+00:00,-1,0.54917027,0.006661699840379185,7,2.3296485358117938,0.0026057503426524086,1.4280614546213237,4.469654167716132,0.0,2.0,0.4,0.5052959665132907,2.0,0.0,0.0,5.0,12.0,-0.07250169767726379,0.05412570301206382,2.3296485358117938,0.0005462786614431988
