instr,entry,exit,dir,ret,bars_held,year,z_sig,z_sigprev,z_cf_sig,z_entry_raw,z_cf_entry,gap_sig,gap_entry,gap_sig_atr,gap_entry_atr,gap_sig_bd_bps,gap_entry_bd_bps,gap_z_share,delta_sig_h,delta_entry_h,wknd_sig,wknd_entry,sessgap_sig,sessgap_entry,holiday,gap_made,gap_alone,gap_saved,r1,r2,r3,ret_path,filled_18
NZDCAD,2024-06-03 16:00:00+00:00,2024-06-07 12:00:00+00:00,-1,0.003094380319857615,23,2024,3.7002387144434534,1.820865154982417,3.7028186469655986,3.713422246298081,3.6855282568430248,-4.8329999999818796e-06,5.5889399999786704e-05,0.006829156601536364,0.07817365526079932,-0.05756217878500587,0.6634114358056318,-0.014402181339381152,4.0,4.0,False,False,False,False,False,False,False,False,-0.0009830013812148763,-0.0009764195865624714,-0.002268220481216776,0.003449698587748906,0.0
NZDUSD,2024-06-03 16:00:00+00:00,2024-06-07 12:00:00+00:00,-1,0.011357018054746777,23,2024,2.571307999430846,1.5242220174373244,2.5672934009135564,2.399005033333761,2.3590880066109756,9.99999999995449e-06,9.999999999998899e-05,0.011019283746506325,0.11750881316097389,0.16242467555597134,1.617547151499288,0.008437966161582176,4.0,4.0,False,False,False,False,False,False,False,False,-0.0015852731360908034,-0.000954399132952588,0.00012941005192568245,0.011582199647357738,0.0
AUDNZD,2024-06-03 20:00:00+00:00,2024-06-07 12:00:00+00:00,1,-0.0024223287075406928,22,2024,-2.127637346518467,-1.8391473878170677,-2.116321931022459,-2.2178467011414305,-2.270019699504422,-1.3067097977881303e-05,6.0794276884656995e-05,0.021791149922781698,0.10639367304635412,0.12090248457556878,-0.5626362565283787,0.07034648267408528,4.0,4.0,False,False,False,False,False,False,False,False,-0.0007160279009396087,-0.0023433490761491926,-0.0028643239387531327,-0.0021449771183964517,0.0
USDCHF,2024-06-18 16:00:00+00:00,2024-06-20 04:00:00+00:00,1,0.006141978101529526,9,2024,-2.7265236477854953,-1.8298206053500767,-2.724093628414628,-2.5631188432786445,-2.588707119871847,-9.99999999995449e-06,0.0001100000000000545,0.009140767824455652,0.11482254697291729,0.11263290682954688,-1.244132782899446,0.014279163325653306,4.0,4.0,False,False,False,False,False,False,False,False,0.00015836566632354554,0.000282795832720506,-0.00021492483286766895,0.006255443819779938,1.0
EURAUD,2024-06-19 08:00:00+00:00,2024-06-24 08:00:00+00:00,1,0.0024680736155009405,19,2024,-2.010490980758533,-1.7375268392437724,-2.028089603761143,-1.5834105932441291,-1.6101758454985025,0.00014524058036324838,0.00021454127639808362,0.0959043000243943,0.13855070343469975,-0.9009144281451483,-1.3331624129134039,-0.0670492287741172,4.0,4.0,False,False,False,False,False,False,False,False,-0.0007031919413862386,-0.0008127786839445816,-0.000922685678713564,0.0026544178093812487,0.0
USDJPY,2024-06-20 12:00:00+00:00,2024-07-04 08:00:00+00:00,-1,-0.014064236969481276,61,2024,2.0456098223359813,1.8449788859409857,2.025074301459063,2.536414893464554,2.5213613838466924,0.01099999999999568,0.00899999999998613,0.08990600735591064,0.06904487917135506,0.6950016743219425,0.5680742283649644,0.13246918654642525,4.0,4.0,False,False,False,False,False,False,False,False,-0.0008376633601006045,-0.0010077153204219869,-0.00069910250354277,-0.01401983939537077,0.0
EURCAD,2024-06-20 20:00:00+00:00,2024-06-27 12:00:00+00:00,1,0.0006121014158977478,29,2024,-2.1420787588388235,-1.7238315790998728,-2.137754215930562,-1.957737932186595,-1.9648501483125729,-2.398479999987657e-05,3.9842299999870434e-05,0.027876248137748236,0.052290280160790556,0.16345182205988396,-0.2720206006013591,0.01565907823264619,4.0,4.0,False,False,False,False,False,False,False,False,0.0007280133016083212,-0.0019197883702624097,-0.001062586866010018,0.0008169413978040829,1.0
EURJPY,2024-07-01 04:00:00+00:00,2024-07-11 12:00:00+00:00,-1,0.004369039286398385,51,2024,2.272720382909253,1.9525070467371044,2.2732264915856373,2.1434074085584336,2.1514125398505617,-0.0005422200000282373,-0.00860223999998766,0.002812525790353585,0.04655685735577413,-0.03138788899380165,-0.49674014281207846,-0.010656500419818209,4.0,4.0,False,False,False,False,False,False,False,False,-1.9338779897015712e-05,-0.0008097865685021688,-0.0013618066297869102,0.0045419106364343875,0.0
GBPJPY,2024-07-03 08:00:00+00:00,2024-07-11 12:00:00+00:00,-1,0.004268848180023121,38,2024,2.207299432134888,1.9963322781612676,2.2165924647761104,2.4808744796496494,2.5165704499949393,-0.010496489999979985,-0.04218464999999583,0.060568099947728375,0.22686844087092295,-0.511913614545332,-2.0544361998661445,-2.5337343042442533,4.0,4.0,False,False,False,False,False,False,False,False,-0.0018002743027540902,-0.001300699709251063,-0.0011714560080118286,0.0044143560996248166,0.0
AUDUSD,2024-07-05 16:00:00+00:00,2024-07-16 00:00:00+00:00,-1,0.0005036067127814021,40,2024,2.07723150693322,1.911349025779836,2.068883252127045,2.221428746376717,2.237183379240675,2.999999999997449e-05,-5.999999999994898e-05,0.037807183364807845,0.07202881152454953,0.44561955972749606,-0.8899700376746416,0.09416991611893905,4.0,4.0,False,False,False,False,False,False,False,False,0.0006813098923234007,0.0008738539923279776,-0.000399899284624583,0.0006220655538606845,0.0
AUDCAD,2024-07-05 16:00:00+00:00,2024-07-16 12:00:00+00:00,-1,-0.00040279506665957256,43,2024,2.551723742129223,1.647466912115906,2.5630498282914465,2.8348697428148166,2.8863057123613687,-3.3218500000153917e-05,-0.00016269179999983674,0.038186227917545876,0.1753387027148185,-0.36246757621119524,-1.7701152772011468,-0.03212772517383481,4.0,4.0,False,False,False,False,False,False,False,False,-5.182293194772036e-05,0.00018484191875411948,-0.0006861304381304834,-7.675255561911953e-05,0.0
EURGBP,2024-07-12 08:00:00+00:00,2024-07-18 08:00:00+00:00,1,0.0017314541452325245,25,2024,-2.1456678242915945,-1.8248053096276835,-2.1426496056364206,-2.5787246686579777,-2.5602105507128403,-6.523437575012281e-06,-4.3456492907933963e-05,0.013227862023694218,0.08236766407311889,0.07747253598589163,0.5165758032028144,0.01722779753632795,4.0,4.0,False,False,False,False,False,False,False,False,-0.0005322488043345563,-0.00022636405544151916,-0.00020877803769947523,0.002088883340159553,0.0
GBPAUD,2024-07-17 08:00:00+00:00,2024-07-31 20:00:00+00:00,-1,-0.015320769682779617,65,2024,2.302460736464979,1.8878502967564759,2.3073759339399986,2.3160328797946392,2.3215402363573534,-5.606506329858263e-05,-6.609711505145555e-05,0.03321930094821858,0.03935276090090656,-0.29112126879012157,-0.34220823738490175,-0.04382711084260733,4.0,4.0,False,False,False,False,False,False,False,False,7.109525466786337e-05,-0.0002867280144773776,0.0003303350098249336,-0.0151644202661525,0.0
EURCAD,2024-07-17 12:00:00+00:00,2024-07-23 08:00:00+00:00,-1,0.001253673489885062,24,2024,2.000094516237499,1.6312138795729747,2.001567968644607,2.037279077061075,2.0462691337628325,-1.0749800000153797e-05,-6.835549999983925e-05,0.010058245671077083,0.0646493377190184,-0.07206044194817592,-0.4572599156801963,-0.003995411772552378,4.0,4.0,False,False,False,False,False,False,False,False,-0.0005449627474194418,-0.00028933595506863696,0.0001753378585495069,0.001454076615237443,0.0
EURUSD,2024-07-17 12:00:00+00:00,2024-07-19 00:00:00+00:00,-1,0.003979107399310193,9,2024,2.015740932321703,1.3942479472770006,2.00585212529503,1.8431882024544655,1.855377585540024,4.0000000000040004e-05,-4.999999999988347e-05,0.0460564191134603,0.06105006104991937,0.3666932519277981,-0.4572599156802059,0.01632484278381002,4.0,4.0,False,False,False,False,False,False,False,False,-0.00034759064798217665,-0.0007134755405948656,-3.658848926124669e-05,0.004033880941055945,1.0
NZDCAD,2024-07-19 16:00:00+00:00,2024-07-30 16:00:00+00:00,1,-0.0092149644624671,44,2024,-2.012689578092753,-1.9902389007119299,-2.00595402750171,-2.31427083174966,-2.296167599883874,-1.703600000013683e-05,-4.813600000008744e-05,0.01744703996146593,0.04821098109265152,0.2062160409611298,0.582877959928199,0.6900401678400564,4.0,4.0,False,False,False,False,False,False,False,False,-0.0001582306341967321,0.0009548151555844875,-0.0015677133460545445,-0.008852933733391799,0.0
NZDUSD,2024-07-22 04:00:00+00:00,2024-07-31 04:00:00+00:00,1,-0.012520631533319176,43,2024,-2.409308275072936,-1.7619794211649928,-2.366357422015851,-2.2667548155556627,-2.2831658341091194,-0.00014999999999998348,6.0000000000060005e-05,0.17761989342804246,0.07185628742522136,2.4904119141303225,-1.0002333877914849,0.18045016639867187,4.0,4.0,False,False,False,False,False,False,False,False,-0.0005835862206957643,-0.003701604028412353,-0.0031180178077167,-0.012288658418648235,0.0
USDCAD,2024-07-23 08:00:00+00:00,2024-07-31 12:00:00+00:00,-1,-0.0034377748221149475,38,2024,2.0039127646304373,1.909791818322384,2.0227711007607745,1.6800124615777925,1.726664220024436,-8.999999999992347e-05,-0.000220000000000109,0.09814612868039269,0.2363050483352311,-0.6540364952358781,-1.5976993129900867,-0.20905350024383249,4.0,4.0,False,False,False,False,False,False,False,False,-0.00040699153312240277,-0.001409934954031744,-0.001896871252589083,-0.0033504124423124892,1.0
USDCHF,2024-08-01 16:00:00+00:00,2024-08-07 12:00:00+00:00,1,-0.009683622544755174,24,2024,-2.1607743169618994,-1.6929973751804719,-2.1627485649659253,-2.1957357828816617,-2.22797210695653,1.0000000000065512e-05,0.00017000000000000348,0.012187690432742992,0.2037147992810137,-0.11401078542104767,-1.9441458338098796,-0.006430720275393302,4.0,4.0,False,False,False,False,False,False,False,False,-0.0007669501711328186,-0.0013965361325106729,-0.0020490161288475583,-0.009569706612941875,0.0
GBPUSD,2024-08-21 20:00:00+00:00,2024-08-29 16:00:00+00:00,-1,-0.005683011690657489,36,2024,2.0095123912172395,1.9835855638652236,2.019702657291793,1.929320393943348,1.9366460345377703,-0.0001100000000000545,-7.999999999985796e-05,0.08295625942688915,0.07008322382817195,-0.8412422854262765,-0.6111722283328594,-0.6208112170825069,4.0,4.0,False,False,False,False,False,False,False,False,0.0004582916415242222,-0.0004048242833463167,-0.0014818096409285886,-0.005614072608672416,0.0
NZDUSD,2024-08-23 20:00:00+00:00,2024-09-02 04:00:00+00:00,-1,0.00040120683014526067,34,2024,2.1170329028321024,1.9388267320936265,2.1329066731596913,1.977167653343752,1.9874523087121558,-0.00012000000000000899,-7.999999999996898e-05,0.1114723641430643,0.07462686567161281,-1.9320249231216529,-1.2835940633769591,-0.2594886765226256,4.0,4.0,False,False,False,False,False,False,False,False,0.001379996469776379,0.0026316211749225493,0.00381905999775356,0.0006258123525730852,1.0
AUDNZD,2024-08-29 04:00:00+00:00,2024-09-02 04:00:00+00:00,1,0.0033712485937100168,13,2024,-2.4684403391844767,-1.6163213071693003,-2.4723719342511226,-1.6985563117246396,-1.602437320324822,2.2397739301904807e-05,-0.0005086088127186361,0.025000799088386594,0.4796658406544257,-0.206274111033156,4.705033750027045,-0.01024710295387892,4.0,4.0,False,False,False,False,False,False,False,False,0.001736126323521603,0.0015270904105437744,0.0018315557623140855,0.0036483730874430353,1.0
NZDCAD,2024-08-29 04:00:00+00:00,2024-09-02 04:00:00+00:00,-1,0.005358648928702205,13,2024,2.9455724039726245,1.5793847950255164,2.934299040434587,2.3734565394622202,2.2428154026549865,4.435930000001864e-05,0.00047933199999994347,0.036912716619493205,0.3930296527430195,0.5269438972673096,5.661948075392996,0.026802082769978402,4.0,4.0,False,False,False,False,False,False,False,False,0.0005923663718385708,0.00195725541604852,0.001775958046299042,0.005712655125901911,1.0
AUDNZD,2024-09-06 16:00:00+00:00,2024-09-09 04:00:00+00:00,1,0.002695399533976744,4,2024,-2.043803278127897,-1.4961299044487832,-2.034970856751801,-1.8425160910089236,-1.8124666163048109,-2.2889050410368483e-05,-7.885894505510471e-05,0.029065390050438514,0.10517658331557289,0.21149243308971577,0.729674427931529,0.01752916367547834,4.0,4.0,False,False,False,False,False,False,False,False,-0.00026098915783834276,0.00013931839965053427,0.001344457477011618,0.0029733076160853855,1.0
AUDCAD,2024-09-18 12:00:00+00:00,2024-09-25 12:00:00+00:00,-1,-0.0014747857913288294,31,2024,2.0219883149685423,1.9808182979604905,2.038493668592748,1.5289231881509808,1.540536716738367,-0.00010873969999991573,-7.48793000000525e-05,0.12356461418759357,0.08303179782771765,-1.180755208238325,-0.8121875555204341,-0.860473882359813,4.0,4.0,False,False,False,False,False,False,False,False,0.0005691798412924554,-0.001264623002141807,-0.004654864704816131,-0.001148276088531075,1.0
NZDCAD,2024-09-24 16:00:00+00:00,2024-09-25 12:00:00+00:00,-1,0.007257135953064689,5,2024,2.0740252687818623,1.5346046762537124,2.0450515145599133,2.12874718352519,2.0940649276752654,0.00011903029999982273,0.00014817220000007403,0.13776548419991996,0.17641551615312184,1.4023725854291464,1.7409470752097835,0.06225622120291052,4.0,4.0,False,False,False,False,False,False,False,False,-0.0006655638841761569,0.001359505363064395,0.0035756055779228024,0.007608040784682135,1.0
AUDUSD,2024-09-24 16:00:00+00:00,2024-09-25 16:00:00+00:00,-1,0.0103906658152897,6,2024,2.0100137863955734,1.6526116763044416,1.9829090679584225,2.2602594465087837,2.243953431943016,0.000140000000000029,9.00000000000345e-05,0.12280701754388545,0.07459593866559053,2.0435569568521776,1.3097005151493712,0.07802426445658182,4.0,4.0,False,False,False,False,False,True,False,False,-0.002060599024843457,0.00030473647550488536,0.0016397724634316102,0.010506152774552913,1.0
GBPUSD,2024-09-24 20:00:00+00:00,2024-09-25 20:00:00+00:00,-1,0.008386556186574844,6,2024,2.155261090420776,1.786825151581089,2.118929581637233,2.1630937417680944,2.1758319381960263,0.0003300000000001635,-0.00012000000000012001,0.23141654978973875,0.08154943934768646,2.4672897196273906,-0.89455440009035,0.17043055995118014,4.0,4.0,False,False,False,False,False,False,False,False,0.00028301816529752166,0.0028152859600647506,0.0038207452315163204,0.008453305726649152,1.0
EURAUD,2024-09-30 04:00:00+00:00,2024-10-04 04:00:00+00:00,1,-0.0006634421848459623,24,2024,-2.0953192373108482,-1.7540070220342647,-2.106165395994056,-1.8054192481177407,-1.785555966882687,0.00011006523216994246,-0.00019863656845653388,0.04672117722501134,0.09018065134975634,-0.6817621155154903,1.2334654246884613,-0.044091334528738445,4.0,4.0,False,False,False,False,False,False,False,False,0.003306976449932497,-0.002702260256083111,-0.0012529485730566892,-0.00047742238823023087,1.0
GBPAUD,2024-10-02 04:00:00+00:00,2024-10-04 16:00:00+00:00,1,0.0015628792562261706,15,2024,-2.2061402162975208,-1.6994900170899245,-2.1663586907844614,-1.7602448642995159,-1.7549945951004242,-0.0004042206451759789,-5.2405484848083717e-05,0.2046585525956602,0.025199722459523684,2.094797211214072,0.2723996512855457,0.13238004650568821,4.0,4.0,False,False,False,False,False,False,False,False,7.226932867965274e-05,-0.0011587927936866915,-1.0732329595364298e-05,0.0017186835690941038,1.0
AUDNZD,2024-10-04 16:00:00+00:00,2024-10-08 00:00:00+00:00,-1,0.003703298620376845,9,2024,2.0098760779694427,1.7932371928290147,2.04079798390397,1.8201244730922166,1.8162410148453696,-0.00018253615556518277,2.301339419230608e-05,0.19376106431140253,0.025064816312436698,-1.6559433684046059,0.20843443780530072,-0.1495525542413238,4.0,4.0,False,False,False,False,False,False,False,False,0.0004007744664913382,-0.0001533217369376061,-0.00036526564757011215,0.003974621763668584,1.0
USDCHF,2024-10-14 16:00:00+00:00,2024-10-24 16:00:00+00:00,-1,-0.003826175679435934,49,2024,2.188202657001881,1.7413842680053575,2.1723020639633863,1.8064848288647646,1.8231748838999946,5.999999999994898e-05,-6.0000000000060005e-05,0.07878151260497548,0.08096073404407023,0.696217219771977,-0.6947419612572514,0.061483471697011675,4.0,4.0,False,False,False,False,False,False,False,False,0.00022028219308312114,-0.0009043163716044855,0.0002550635919910116,-0.003710015883505502,0.0
EURUSD,2024-10-16 16:00:00+00:00,2024-10-24 16:00:00+00:00,1,-0.0027076809725547135,37,2024,-2.000918124476765,-1.442746771641683,-1.9844818294523427,-2.2768589793199676,-2.2692002624793743,-5.999999999994898e-05,-2.999999999997449e-05,0.07858546168952343,0.038192234245672245,0.5507467207617652,0.2759280379674634,0.029495199288201327,4.0,4.0,False,False,False,False,False,True,False,False,9.210053694608256e-05,-0.00043287252364676565,-0.0002855116645328337,-0.0026524954640485543,0.0
NZDUSD,2024-10-21 16:00:00+00:00,2024-11-01 12:00:00+00:00,1,-0.008967643548601033,54,2024,-2.5591957028355945,-1.3203555896121786,-2.579013360482022,-2.4110345498221495,-2.4444923486411314,3.999999999992898e-05,6.999999999990347e-05,0.053872053871958515,0.11014948859150919,-0.6605565188659728,-1.1604197403959264,-0.029158862110142063,4.0,4.0,False,False,False,False,False,False,False,False,-0.0015749075777921062,0.002934301487044211,0.003547686543658113,-0.008736592563120649,0.0
EURCHF,2024-10-23 12:00:00+00:00,2024-10-24 16:00:00+00:00,1,0.0034196448944389564,7,2024,-2.361003908352193,-1.5288372170159712,-2.361500623740589,-2.208643358175212,-2.222947819609594,1.0428000001283522e-06,3.1200999999980716e-05,0.001494803397450107,0.04582718921066997,-0.011143948253551547,-0.3340500125231627,-0.001054233072590801,4.0,4.0,False,False,False,False,False,False,False,False,0.00025680005320749544,0.0004369940966351127,0.00038191130738840506,0.003741394639533935,1.0
USDCHF,2024-10-28 00:00:00+00:00,2024-10-28 08:00:00+00:00,-1,0.003955386915028233,2,2024,2.2438156457710314,0.6842575750304003,1.2670748515253154,3.0762957793671792,3.1065995819141494,0.0013300000000000534,-4.999999999999449e-05,2.353982300885032,0.08006405124098326,15.351408751457846,-0.5757251257958765,0.7423495478366776,48.0,4.0,True,False,False,False,False,True,False,False,0.002138545559068672,0.00407013509629206,0.00407013509629206,0.00407013509629206,1.0
GBPJPY,2024-10-28 04:00:00+00:00,2024-10-31 00:00:00+00:00,-1,0.0032750864537544866,17,2024,2.2568065359280856,1.875067387840245,2.2768878435322266,2.1514584064156987,2.1714471388112195,-0.028038180000010016,-0.028388649999982363,0.0880361622149969,0.10199700409157486,-1.4147564492961433,-1.4277539263950214,-0.16073711464915597,4.0,4.0,False,False,False,False,False,False,False,False,0.002276105039108578,1.3386174528950967e-05,0.0004394157750141625,0.003425690527442238,0.0
